price_date,open_price,close_price,high_price,low_price,volume,ticker,sector
2022-08-16,18.889607370873275,18.84867286682129,19.11125087643797,18.47127981939262,451240000,NVDA,Technology
2022-08-17,18.49324543441833,18.305545806884766,18.65797938877472,18.115852393296763,446799000,NVDA,Technology
2022-08-18,18.271605449183827,18.742847442626953,18.83469872730568,18.153794950823045,415447000,NVDA,Technology
2022-08-19,18.3764380856611,17.82033348083496,18.490255309098075,17.741459891222686,441588000,NVDA,Technology
2022-08-22,17.461902487750006,17.006635665893555,17.529794039492458,16.938744114151103,409593000,NVDA,Technology
2022-08-23,16.96171318318317,17.153404235839844,17.43694848107864,16.942742694855127,369986000,NVDA,Technology
2022-08-24,16.98467227619529,17.1943359375,17.37804038834426,16.867861541977685,522661000,NVDA,Technology
2022-08-25,16.816942772656006,17.884225845336914,17.918171626071466,16.805960762250074,770691000,NVDA,Technology
2022-08-26,17.828313684831375,16.23387908935547,17.895205487932916,16.210915322065308,769127000,NVDA,Technology
2022-08-29,15.994265655507672,15.775616645812988,16.31175370277601,15.741671820044607,496132000,NVDA,Technology
2022-08-30,15.934363667656111,15.443154335021973,16.013236290955273,15.157613482274343,530181000,NVDA,Technology
2022-08-31,15.359287767857783,15.069753646850586,15.515037314685223,14.93497027531041,573710000,NVDA,Technology
2022-09-01,14.186174234575896,13.91461181640625,14.356900019307059,13.248683470937443,1178865000,NVDA,Technology
2022-09-02,14.07735255557611,13.625080108642578,14.148237660215658,13.569169349058186,743157000,NVDA,Technology
2022-09-06,13.70894332767748,13.443370819091797,13.756866558635831,13.329553621636906,535751000,NVDA,Technology
2022-09-07,13.545237877389667,13.696040153503418,13.819878314045399,13.328522048866603,512657000,NVDA,Technology
2022-09-08,13.441373984164738,13.971678733825684,13.989655763301307,13.35149264648823,624873000,NVDA,Technology
2022-09-09,14.138457184779977,14.368156433105469,14.45504237650602,14.107498602903812,486612000,NVDA,Technology
2022-09-12,14.350182305946856,14.486003875732422,14.527948688246315,14.179405773307693,484159000,NVDA,Technology
2022-09-13,13.783924633033108,13.113802909851074,13.903767364016517,13.081845229225642,714956000,NVDA,Technology
2022-09-14,13.236642819504809,13.110808372497559,13.27259592683206,12.896089775229148,588507000,NVDA,Technology
2022-09-15,12.99795522520399,12.912067413330078,13.215669180142505,12.773249515880076,523625000,NVDA,Technology
2022-09-16,12.72531334171146,13.180716514587402,13.19469811993345,12.600477035450059,670751000,NVDA,Technology
2022-09-19,12.994958979609367,13.364474296569824,13.445368542937578,12.99296174366855,569685000,NVDA,Technology
2022-09-20,13.197694249472493,13.158744812011719,13.465342935530723,13.039901168379119,524818000,NVDA,Technology
2022-09-21,13.195695797303914,13.243632316589355,14.012624337752102,13.092830051959995,807679000,NVDA,Technology
2022-09-22,13.052885163272478,12.544551849365234,13.131782189001923,12.411726585498068,759162000,NVDA,Technology
2022-09-23,12.403732156797325,12.499606132507324,12.594481966630601,12.240945550195082,663309000,NVDA,Technology
2022-09-26,12.474641644232314,12.21198558807373,12.64242184812588,12.198003983784714,547343000,NVDA,Technology
2022-09-27,12.490619571943231,12.396742820739746,12.719319742448128,12.241946090666989,553854000,NVDA,Technology
2022-09-28,12.393747960630728,12.719321250915527,12.806207210789621,12.337821540927935,542414000,NVDA,Technology
2022-09-29,12.431697751600325,12.203996658325195,12.483629696855662,11.930355327743255,532763000,NVDA,Technology
2022-09-30,12.071172142984711,12.123104095458984,12.616457643964583,12.05918777299638,565638000,NVDA,Technology
2022-10-03,12.330831119191432,12.495615005493164,12.661397986074181,12.089147450998603,547478000,NVDA,Technology
2022-10-04,12.862132554319986,13.149755477905273,13.20268651528483,12.862132554319986,584182000,NVDA,Technology
2022-10-05,12.894090885519283,13.191699981689453,13.30355376155447,12.604470732780348,507131000,NVDA,Technology
2022-10-06,13.20268765696208,13.112805366516113,13.638116551801618,13.085840298412162,644157000,NVDA,Technology
2022-10-07,12.488621538051891,12.06018352508545,12.65340538919283,12.006254351296162,672478000,NVDA,Technology
2022-10-10,12.02123547777354,11.654716491699219,12.108121431783047,11.3930595354897,698699000,NVDA,Technology
2022-10-11,11.545858700912863,11.570826530456543,11.830485290733634,11.26822291287926,667482000,NVDA,Technology
2022-10-12,11.563836589027906,11.484939575195312,11.719631475815296,11.330142830208745,492590000,NVDA,Technology
2022-10-13,10.956632667736919,11.944337844848633,12.062183348670452,10.798839583929336,850103000,NVDA,Technology
2022-10-14,12.041211425664171,11.212298393249512,12.095140613196103,11.189328748128137,713432000,NVDA,Technology
2022-10-17,11.502915474188297,11.872430801391602,11.932352643403792,11.501917332402892,580774000,NVDA,Technology
2022-10-18,12.327832454158484,11.951326370239258,12.475638376699207,11.602783491739201,659362000,NVDA,Technology
2022-10-19,11.863443550233667,12.035218238830566,12.333827422065536,11.818502403849406,523131000,NVDA,Technology
2022-10-20,12.09713671776913,12.178030967712402,12.752277756580911,12.089146821227374,652398000,NVDA,Technology
2022-10-21,12.082153718025369,12.449671745300293,12.481630372955836,11.87143059449203,609494000,NVDA,Technology
2022-10-24,12.49161907984014,12.582499504089355,12.693354192196825,12.048200327410264,517457000,NVDA,Technology
2022-10-25,12.677375456026189,13.243632316589355,13.28258175046069,12.647414059994293,505482000,NVDA,Technology
2022-10-26,12.852148126630082,12.879112243652344,13.370467582837385,12.691358709095725,532953000,NVDA,Technology
2022-10-27,13.612150741855237,13.158744812011719,13.819878535178242,13.10481562757985,583113000,NVDA,Technology
2022-10-28,13.086837338365129,13.81588077545166,13.83186056641061,13.043893435960307,521040000,NVDA,Technology
2022-10-31,13.759956486013305,13.479324340820312,13.819878330285551,13.2795864472885,486341000,NVDA,Technology
2022-11-01,13.792911480150275,13.525262832641602,13.906762493344775,13.501294098029572,432817000,NVDA,Technology
2022-11-02,13.831859953561809,13.201685905456543,14.19138809055393,13.193696962756292,672628000,NVDA,Technology
2022-11-03,13.025918106836965,13.403422355651855,13.762951481566452,12.939032155387688,500065000,NVDA,Technology
2022-11-04,13.967682330980322,14.137459754943848,14.21036409974022,13.679060329272222,612576000,NVDA,Technology
2022-11-07,14.209366081203711,14.282270431518555,14.393125122055553,13.935725708295829,410061000,NVDA,Technology
2022-11-08,14.781616917016805,14.582878112792969,14.87149920944687,14.197382968646812,595292000,NVDA,Technology
2022-11-09,14.143454531625968,13.757960319519043,14.192391105096668,13.740982382953218,454414000,NVDA,Technology
2022-11-10,14.78061823441489,15.729373931884766,15.75234357507586,14.527949302036653,700819000,NVDA,Technology
2022-11-11,15.786301605326148,16.305620193481445,16.367539281571972,15.461727368675898,655487000,NVDA,Technology
2022-11-14,16.196759933471668,16.273658752441406,16.518338717650273,15.901147120330615,527852000,NVDA,Technology
2022-11-15,16.70009908063956,16.64417266845703,16.975736669946382,16.360544231088024,545876000,NVDA,Technology
2022-11-16,16.140832819616577,15.889162063598633,16.34056973096128,15.852210820718136,649547000,NVDA,Technology
2022-11-17,15.694419686718572,15.656469345092773,16.244698687867267,15.514655111106975,710894000,NVDA,Technology
2022-11-18,15.945090404179322,15.38882064819336,15.981044462160867,15.10019861437429,492072000,NVDA,Technology
2022-11-21,15.127163364237928,15.296940803527832,15.456731110524126,15.060250720781186,404739000,NVDA,Technology
2022-11-22,15.307924354517073,16.01699447631836,16.036968738657247,15.102193833582675,472866000,NVDA,Technology
2022-11-23,16.076919620889132,16.49736785888672,16.50535870885115,16.02698585665369,427241000,NVDA,Technology
2022-11-25,16.29663094123332,16.248693466186523,16.46540834086165,16.15082223246227,167934000,NVDA,Technology
2022-11-28,16.005011300506297,15.806272506713867,16.33557910048079,15.704406802903588,303741000,NVDA,Technology
2022-11-29,15.806271381799128,15.618517875671387,15.911134360808981,15.499674245542238,298384000,NVDA,Technology
2022-11-30,15.6804489721848,16.9051570892334,16.912149678099013,15.580554981628687,565298000,NVDA,Technology
2022-12-01,16.981086996321626,17.116943359375,17.24680552697845,16.61747025955783,470977000,NVDA,Technology
2022-12-02,16.641441188481675,16.858211517333984,16.91515254992387,16.427666051305167,371389000,NVDA,Technology
2022-12-05,16.661414826773974,16.592487335205078,16.97708162701936,16.454632352067286,352255000,NVDA,Technology
2022-12-06,16.512574928841648,15.970147132873535,16.555528867031303,15.802324015737545,352694000,NVDA,Technology
2022-12-07,15.75537458146814,16.103008270263672,16.168938682471737,15.6504847696813,372388000,NVDA,Technology
2022-12-08,16.25584460322099,17.15089988708496,17.160889573039334,15.942174561334516,515456000,NVDA,Technology
2022-12-09,17.14190886566031,16.983076095581055,17.564463251970096,16.95710443596456,465338000,NVDA,Technology
2022-12-12,17.01904149488724,17.516515731811523,17.5195128285567,16.779294713991607,457328000,NVDA,Technology
2022-12-13,18.511469596335157,18.052953720092773,18.7701974035508,17.692334131047183,656589000,NVDA,Technology
2022-12-14,17.968040523898743,17.655370712280273,18.23276249935812,17.401638727640112,496888000,NVDA,Technology
2022-12-15,17.127925453761733,16.93412971496582,17.30174181827522,16.682396458224076,478542000,NVDA,Technology
2022-12-16,16.846222027891535,16.553529739379883,17.023035477455014,16.39270016925894,478232000,NVDA,Technology
2022-12-19,16.55453352352838,16.236867904663086,16.591493275422224,16.127983538157395,354039000,NVDA,Technology
2022-12-20,16.04706879387778,16.06804656982422,16.292809815920624,15.835293287085545,403260000,NVDA,Technology
2022-12-21,16.097011404935554,16.48360252380371,16.60947103919092,16.08502301997595,325025000,NVDA,Technology
2022-12-22,16.077035434762546,15.322831153869629,16.120989680017022,14.866313091281313,565045000,NVDA,Technology
2022-12-23,15.179983189076383,15.189972877502441,15.322832113426353,14.86731337215991,349326000,NVDA,Technology
2022-12-27,15.058111870357818,14.10611629486084,15.084084488373529,14.041184273487007,464902000,NVDA,Technology
2022-12-28,13.912321531739664,14.021206855773926,14.246968492932082,13.869366631040762,351066000,NVDA,Technology
2022-12-29,14.38681998720955,14.587607383728027,14.667522983450695,14.2120042555653,354923000,NVDA,Technology
2022-12-30,14.31889101828184,14.598596572875977,14.613580152560912,14.217997644037638,310490000,NVDA,Technology
2023-01-03,14.83534383569061,14.299908638000488,14.98019143326443,14.081139646053048,401277000,NVDA,Technology
2023-01-04,14.5516444923479,14.733451843261719,14.837342302451898,14.225987933937839,431324000,NVDA,Technology
2023-01-05,14.475725368544696,14.249963760375977,14.548648374304229,14.133086509590795,389168000,NVDA,Technology
2023-01-06,14.458742666001996,14.843337059020996,14.994177909991919,14.019206897315305,405044000,NVDA,Technology
2023-01-09,15.267888310654865,15.611525535583496,16.03907384357529,15.125038456294371,504231000,NVDA,Technology
2023-01-10,15.490652443025239,15.892229080200195,15.945172704430046,15.455689492558554,384101000,NVDA,Technology
2023-01-11,15.823302234215715,15.984131813049316,16.011103777484436,15.546593810156406,353285000,NVDA,Technology
2023-01-12,16.083029067309738,16.493595123291016,16.619461755576417,15.47566921706697,551409000,NVDA,Technology
2023-01-13,16.260843564073028,16.881189346313477,16.90416582170696,16.147963697731562,447287000,NVDA,Technology
2023-01-17,16.881187014032182,17.683340072631836,17.709313641691512,16.881187014032182,511102000,NVDA,Technology
2023-01-18,17.648375934651437,17.35868263244629,17.854158152300805,17.263781558432793,439624000,NVDA,Technology
2023-01-19,17.01804593484797,16.747331619262695,17.17887746940455,16.713368959141725,452932000,NVDA,Technology
2023-01-20,16.993067946601407,17.8201961517334,17.837178429750637,16.80726509622476,564967000,NVDA,Technology
2023-01-23,18.044958004082773,19.17276954650879,19.2247147792948,17.799218927189443,655163000,NVDA,Technology
2023-01-24,18.807155689842816,19.244693756103516,19.474452780290186,18.80016309844602,496204000,NVDA,Technology
2023-01-25,18.893063715882672,19.302631378173828,19.349582719059857,18.560414551747876,449537000,NVDA,Technology
2023-01-26,19.680232657858443,19.781126022338867,20.14474263652142,19.25767822252368,489535000,NVDA,Technology
2023-01-27,19.441484557009698,20.34353256225586,20.60625581574819,19.384545434625117,542142000,NVDA,Technology
2023-01-30,19.92897130354372,19.141801834106445,20.118769651142287,19.12981344690093,488611000,NVDA,Technology
2023-01-31,19.14979328260832,19.516407012939453,19.66624851924581,18.930025867048208,498017000,NVDA,Technology
2023-02-01,19.670240457303972,20.920921325683594,21.16965745715704,19.590324874698545,660477000,NVDA,Technology
2023-02-02,20.977859327303104,21.686111450195312,21.925858185295397,20.67817638476242,564276000,NVDA,Technology
2023-02-03,20.977863818383533,21.0777587890625,21.72207934933685,20.767085792265146,429366000,NVDA,Technology
2023-02-06,20.78406792196353,21.066770553588867,21.54726252016348,20.764088546903054,452197000,NVDA,Technology
2023-02-07,21.359459276744385,22.149625778198242,22.235535559887833,21.12770349826597,664150000,NVDA,Technology
2023-02-08,22.363402219773526,22.181594848632812,22.85388581150765,21.984801992541126,559651000,NVDA,Technology
2023-02-09,22.582171117953777,22.313453674316406,22.995734263923605,22.0966833667124,523876000,NVDA,Technology
2023-02-10,21.667133493771495,21.24258041381836,22.05472302081003,20.789060483609514,550737000,NVDA,Technology
2023-02-13,21.515295357490146,21.765031814575195,22.024757958584203,20.93990234696834,474919000,NVDA,Technology
2023-02-14,21.555253690620347,22.946786880493164,23.02470377641566,21.343477267064582,675474000,NVDA,Technology
2023-02-15,22.52523196197497,22.740005493164062,22.830909178097187,22.082700019847906,420575000,NVDA,Technology
2023-02-16,22.109667968901128,21.97880744934082,22.526228206382104,21.903885748285937,412026000,NVDA,Technology
2023-02-17,21.608199514245356,21.365455627441406,21.717083871627388,20.952890859592024,465888000,NVDA,Technology
2023-02-21,20.97786007402784,20.633224487304688,21.471338740374534,20.596262840309503,410015000,NVDA,Technology
2023-02-22,20.6851710833237,20.732120513916016,21.08175191942392,20.399471384893207,513184000,NVDA,Technology
2023-02-23,23.415290457504543,23.639053344726562,23.86281813728652,23.00072702935598,1117995000,NVDA,Technology
2023-02-24,23.200515205899624,23.261449813842773,23.449253244039845,22.922808411961658,589716000,NVDA,Technology
2023-02-27,23.645049286961875,23.476226806640625,23.854827009250346,23.429277371082858,452994000,NVDA,Technology
2023-02-28,23.347358262120196,23.1915225982666,23.79988167813237,23.181532912788306,455963000,NVDA,Technology
2023-03-01,23.167552933250114,22.674074172973633,23.231486553591107,22.48427391696802,460026000,NVDA,Technology
2023-03-02,22.464295399339527,23.2894229888916,23.355353400499368,22.40835276964801,389415000,NVDA,Technology
2023-03-03,23.29541595223961,23.86481475830078,23.874804445027564,23.105615715106577,412393000,NVDA,Technology
2023-03-06,23.865819498087028,23.5291748046875,24.222441663316612,23.462244081707404,437429000,NVDA,Technology
2023-03-07,23.579128902669357,23.267404556274414,24.103664219579663,23.22044523812733,515154000,NVDA,Technology
2023-03-08,23.466224373577802,24.159610748291016,24.17859494826269,23.403280373872484,513573000,NVDA,Technology
2023-03-09,24.153616530475606,23.415271759033203,24.432370990770355,23.36231723479036,501257000,NVDA,Technology
2023-03-10,23.388294401646913,22.944686889648438,23.60610198543216,22.705897972493613,474866000,NVDA,Technology
2023-03-13,22.731876826184696,22.94568634033203,23.2773934204727,22.27727934666776,421890000,NVDA,Technology
2023-03-14,23.475219568886814,24.041717529296875,24.197579694405405,23.439250204223796,474910000,NVDA,Technology
2023-03-15,23.739983668370748,24.206571578979492,24.264518937841256,23.33933927282555,524486000,NVDA,Technology
2023-03-16,24.005752489173542,25.518413543701172,25.565370958481,23.872868779502166,583253000,NVDA,Technology
2023-03-17,25.95902220904214,25.70224952697754,26.37565323674263,25.645298824126904,848547000,NVDA,Technology
2023-03-20,25.592346468540175,25.877094268798828,26.000985154949564,25.1077747813069,432747000,NVDA,Technology
2023-03-21,26.15684473087792,26.175827026367188,26.368657115310835,25.35855164040249,547408000,NVDA,Technology
2023-03-22,26.401622665738433,26.4445858001709,27.56459441008842,26.213789252189063,797295000,NVDA,Technology
2023-03-23,27.091017232493737,27.166950225830078,27.474678371614985,26.66639389662088,564889000,NVDA,Technology
2023-03-24,27.007091792651533,26.755313873291016,27.142971183393072,26.331689105706722,454920000,NVDA,Technology
2023-03-27,26.813266991321488,26.507537841796875,26.97612295141189,26.34168427554185,361026000,NVDA,Technology
2023-03-28,26.42361038825946,26.386642456054688,26.4895520016458,25.8271382618564,356104000,NVDA,Technology
2023-03-29,26.801274739572264,26.960132598876953,27.054049321086534,26.57347575940691,393694000,NVDA,Technology
2023-03-30,27.204916786801245,27.358779907226562,27.474678436555607,27.078028306822056,364516000,NVDA,Technology
2023-03-31,27.115992391152133,27.752429962158203,27.809378749397688,27.081023503257455,433933000,NVDA,Technology
2023-04-03,27.48466960367856,27.940265655517578,27.97523454624746,27.311822283407086,398716000,NVDA,Technology
2023-04-04,27.941263393705515,27.4287166595459,27.97523371673916,27.282845889494656,368592000,NVDA,Technology
2023-04-05,26.80527136414144,26.85722541809082,26.97412061023067,26.371655203421952,515015000,NVDA,Technology
2023-04-06,26.560484102488175,27.013084411621094,27.05604564313856,26.40362339232595,397654000,NVDA,Technology
2023-04-10,26.79927368503425,27.55460548400879,27.59656814998943,26.645410576438564,395279000,NVDA,Technology
2023-04-11,27.699477407319026,27.144968032836914,27.76541901115848,27.1020048950003,314378000,NVDA,Technology
2023-04-12,27.345795224515363,26.471569061279297,27.443708127929558,26.424609743141254,446259000,NVDA,Technology
2023-04-13,26.710356419535284,26.43959617614746,26.863220988471518,26.305715810309646,353615000,NVDA,Technology
2023-04-14,26.480556091603322,26.734331130981445,26.85922056456347,26.196806902127364,395660000,NVDA,Technology
2023-04-17,26.541501373639374,26.97811508178711,26.98211125376257,26.40961817014211,321471000,NVDA,Technology
2023-04-18,27.508646286112445,27.642526626586914,28.085135558158072,27.332801374544683,604812000,NVDA,Technology
2023-04-19,27.336802094498506,27.90629768371582,27.975236904297546,27.20791647127858,358660000,NVDA,Technology
2023-04-20,27.646526498743864,27.080028533935547,28.005210147455717,26.976120423056454,427713000,NVDA,Technology
2023-04-21,26.928158664013214,27.09501075744629,27.158955227215888,26.6983625730689,345103000,NVDA,Technology
2023-04-24,26.989107985798988,27.018081665039062,27.341794498427166,26.647409518060194,339282000,NVDA,Technology
2023-04-25,27.054054156094942,26.21779441833496,27.222905335174318,26.20180972570906,378527000,NVDA,Technology
2023-04-26,26.978116353168147,26.93215560913086,27.305825338536614,26.6813781784844,406337000,NVDA,Technology
2023-04-27,27.338797504535222,27.20191764831543,27.470680716229086,26.601449417885966,377161000,NVDA,Technology
2023-04-28,27.20091822175991,27.724454879760742,27.733445790564733,27.047053209206922,292216000,NVDA,Technology
2023-05-01,27.81537477855387,28.884428024291992,29.032297830068675,27.755428384065603,570329000,NVDA,Technology
2023-05-02,28.654636529358847,28.18505096435547,28.810498704607454,28.058164377201287,402730000,NVDA,Technology
2023-05-03,27.815377004737694,27.77741050720215,28.341911325325526,27.44770245263645,383387000,NVDA,Technology
2023-05-04,27.626540615871196,27.537620544433594,27.834356814204146,27.21590486366876,321850000,NVDA,Technology
2023-05-05,27.801387848122303,28.654632568359375,28.72956508673925,27.7064725625765,361494000,NVDA,Technology
2023-05-08,28.49677215933893,29.125215530395508,29.194154745050692,28.32492531170623,344979000,NVDA,Technology
2023-05-09,28.87344152488721,28.545730590820312,28.947375483780448,28.424839220758987,314869000,NVDA,Technology
2023-05-10,28.979342170869927,28.85944938659668,29.087248344641875,28.43582465826317,369350000,NVDA,Technology
2023-05-11,28.87044053584294,28.55272102355957,28.92439362497088,28.221015861335896,322149000,NVDA,Technology
2023-05-12,28.503765785473174,28.31493377685547,28.75454513594309,28.02119319112188,274222000,NVDA,Technology
2023-05-15,28.48278306832434,28.92738914489746,28.943375739340738,28.12709896933045,293926000,NVDA,Technology
2023-05-16,28.81548790146732,29.187158584594727,29.8435789202714,28.806496990692356,449405000,NVDA,Technology
2023-05-17,29.557835439948157,30.151309967041016,30.172291303095026,29.40397230888541,432535000,NVDA,Technology
2023-05-18,30.383102432113493,31.649980545043945,31.799847490043984,30.293181883981152,748725000,NVDA,Technology
2023-05-19,31.50810212862558,31.236343383789062,31.552063830690244,30.88865165614147,473908000,NVDA,Technology
2023-05-22,30.87367343486436,31.1484317779541,31.492127442872604,30.652870099181335,372000000,NVDA,Technology
2023-05-23,30.972580557946717,30.660856246948242,31.260325929202107,30.603907456096916,356253000,NVDA,Technology
2023-05-24,30.18328300147663,30.51099395751953,30.579933181590476,29.779640947935203,721419000,NVDA,Technology
2023-05-25,38.48892244912427,37.94640350341797,39.44507664562874,36.60259203294565,1543911000,NVDA,Technology
2023-05-26,37.8564903887327,38.911556243896484,39.13535716800428,37.516790924073234,714397000,NVDA,Technology
2023-05-30,40.55909259441889,40.07551956176758,41.900903139211444,39.913664110250345,923401000,NVDA,Technology
2023-05-31,39.45307752910507,37.800540924072266,40.25936306137478,37.7885504996595,1002580000,NVDA,Technology
2023-06-01,38.45495240408073,39.73482131958008,40.01457242184314,38.30608594218301,635873000,NVDA,Technology
2023-06-02,40.061532803064914,39.292213439941406,40.46417621230153,39.02345037446548,482731000,NVDA,Technology
2023-06-05,38.87459083409057,39.13636016845703,39.53000892549244,38.672769810202105,396094000,NVDA,Technology
2023-06-06,38.79565884971586,38.61981201171875,39.125365001144544,38.11425902229296,388729000,NVDA,Technology
2023-06-07,38.88460601702987,37.44572830200195,39.46814951284709,37.32682176637619,511998000,NVDA,Technology
2023-06-08,37.694537790431326,38.479923248291016,38.83364687712899,37.47571086548645,417772000,NVDA,Technology
2023-06-09,39.00650530356787,38.739715576171875,39.67997860030122,38.53687503234718,427717000,NVDA,Technology
2023-06-12,39.16938300880245,39.4511604309082,39.499123275212575,38.58783685686491,388701000,NVDA,Technology
2023-06-13,40.15461038931082,40.98995590209961,41.06889657145173,39.70895962649225,613208000,NVDA,Technology
2023-06-14,40.79211402973289,42.963417053222656,42.966413063285984,40.52032331528582,740465000,NVDA,Technology
2023-06-15,42.5687310811785,42.61968994140625,43.255194841743766,42.11408458461737,568622000,NVDA,Technology
2023-06-16,43.416060581927226,42.658653259277344,43.6868488037051,42.62767543128522,655709000,NVDA,Technology
2023-06-20,42.9644234306128,43.77378845214844,43.955649344990384,42.640675134967545,451153000,NVDA,Technology
2023-06-21,43.46702437838124,43.01137924194336,43.58093756834967,42.04713658375585,551603000,NVDA,Technology
2023-06-22,42.21999389255843,42.99139404296875,43.392077979853475,42.201011539171446,417737000,NVDA,Technology
2023-06-23,42.43082724844622,42.176025390625,42.77555513779792,41.982176702107104,358140000,NVDA,Technology
2023-06-26,42.42783558135576,40.60026550292969,42.730600334546075,40.06867951218722,594322000,NVDA,Technology
2023-06-27,40.76712632853293,41.843284606933594,41.90723378479605,40.41640261431228,462175000,NVDA,Technology
2023-06-28,40.62824464055819,41.08488845825195,41.81232053515092,40.48635724932419,582639000,NVDA,Technology
2023-06-29,41.52553669526217,40.79011154174805,41.56750370507978,40.56828482936424,380514000,NVDA,Technology
2023-06-30,41.647443251980995,42.26895523071289,42.51676261089797,41.468582218513255,501148000,NVDA,Technology
2023-07-03,42.48379023030001,42.3798713684082,42.86449316721701,42.169037634447896,198209000,NVDA,Technology
2023-07-05,42.102086134617814,42.2839469909668,43.143272032107916,42.0521259526018,323618000,NVDA,Technology
2023-07-06,41.81131756799603,42.07011413574219,42.14605498586675,41.31370545626282,303582000,NVDA,Technology
2023-07-07,42.28894446417988,42.46980285644531,43.18024990252509,42.14705707601412,355881000,NVDA,Technology
2023-07-10,42.623685218893456,42.147056579589844,42.77756426984942,41.616469261927726,353908000,NVDA,Technology
2023-07-11,42.44781661195004,42.37187576293945,42.724600671080424,42.03414233997435,298244000,NVDA,Technology
2023-07-12,42.99938189898188,43.86770248413086,43.90067764855856,42.74358137770357,481277000,NVDA,Technology
2023-07-13,44.48323328046501,45.94109344482422,46.11895201895111,44.45725261049975,478204000,NVDA,Technology
2023-07-14,46.54661523204283,45.43348693847656,48.05044077711324,45.024806002911156,772075000,NVDA,Technology
2023-07-17,46.252842790646994,46.424705505371094,46.45967801263674,45.22664460524396,510488000,NVDA,Technology
2023-07-18,46.664525451589654,47.456905364990234,47.858591818877,45.698281650417556,569164000,NVDA,Technology
2023-07-19,47.426920872593946,47.04022216796875,47.78064441217516,46.70548479149979,427502000,NVDA,Technology
2023-07-20,46.470680001468594,45.48445129394531,47.05022887602284,45.0268087892971,537865000,NVDA,Technology
2023-07-21,45.75223611318822,44.274391174316406,45.83017811976025,44.06555477681696,963769000,NVDA,Technology
2023-07-24,44.6960587806985,44.577152252197266,45.07376568294936,44.005600454709025,382516000,NVDA,Technology
2023-07-25,44.90589946333249,45.6433219909668,46.14692613209552,44.88791196755602,348081000,NVDA,Technology
2023-07-26,45.9850482020561,45.4164924621582,46.01702469777884,44.59513601307883,364237000,NVDA,Technology
2023-07-27,46.48265927591678,45.86414337158203,47.35797437534934,45.714259030402054,455976000,NVDA,Technology
2023-07-28,46.63154522435899,46.71348190307617,46.99026595538216,46.34477066056632,331194000,NVDA,Technology
2023-07-31,46.71747924909827,46.69249725341797,47.093184983951005,46.4696718790696,251055000,NVDA,Technology
2023-08-01,46.42370462471362,46.47066879272461,46.86336333707945,45.99104422518508,237858000,NVDA,Technology
2023-08-02,45.79520881072496,44.23442840576172,45.804200653759004,43.35311724859975,530142000,NVDA,Technology
2023-08-03,43.765783009489404,44.480224609375,45.08275419071188,43.765783009489404,324176000,NVDA,Technology
2023-08-04,44.94986554244231,44.645103454589844,45.60635008188567,44.35832886320504,362666000,NVDA,Technology
2023-08-07,45.07576998074253,45.38153076171875,45.50443580088547,44.52819761374418,322154000,NVDA,Technology
2023-08-08,44.81796761407976,44.62911605834961,45.2066637195198,44.0215892371064,353843000,NVDA,Technology
2023-08-09,44.239421341662016,42.52076721191406,44.27739367717081,42.10109323963413,586449000,NVDA,Technology
2023-08-10,42.12707017302428,42.35489273071289,43.53996721168232,41.80232325660613,492705000,NVDA,Technology
2023-08-11,41.71838968414298,40.823089599609375,41.985183246912044,40.607258703595875,533085000,NVDA,Technology
2023-08-14,40.45437607089752,43.71882247924805,43.765786651430616,40.27951352736408,690286000,NVDA,Technology
2023-08-15,44.52520400479387,43.90568542480469,45.232651303193144,43.67586549160289,676512000,NVDA,Technology
2023-08-16,44.48522285041412,43.452030181884766,44.640100549597996,43.372090845714155,527451000,NVDA,Technology
2023-08-17,43.9356490828273,43.31013870239258,44.0275762613196,42.967404358099586,452395000,NVDA,Technology
2023-08-18,42.60169211486707,43.265174865722656,43.543956241722725,41.627455303744846,583768000,NVDA,Technology
2023-08-21,44.45924519865085,46.93031311035156,47.028236135596124,44.187458298338946,692573000,NVDA,Technology
2023-08-22,48.09740011660735,45.632328033447266,48.14936145105243,45.29759061646536,755293000,NVDA,Technology
2023-08-23,45.830173355093386,47.07919692993164,47.163130948235896,45.1726863999926,779046000,NVDA,Technology
2023-08-24,50.17677640386691,47.12615966796875,50.22673658703904,47.12216498787686,1156044000,NVDA,Technology
2023-08-25,46.975278705672146,45.9820556640625,47.767658540303835,44.98882881073535,925341000,NVDA,Technology
2023-08-28,46.445695012544455,46.79841995239258,46.943307161709576,44.85294200358458,685192000,NVDA,Technology
2023-08-29,46.629542419435225,48.745887756347656,49.04265660856325,46.35475573928801,701397000,NVDA,Technology
2023-08-30,49.005691704274305,49.225521087646484,49.88800143615993,48.387175707748206,735206000,NVDA,Technology
2023-08-31,49.34143402541549,49.31645202636719,49.70514814643913,48.9197627338808,528570000,NVDA,Technology
2023-09-01,49.723126990372954,48.47110366821289,49.761095505663796,48.104389789025475,463830000,NVDA,Technology
2023-09-05,48.185339110764936,48.51008605957031,48.81285082996846,47.82262363775037,382653000,NVDA,Technology
2023-09-06,48.40715496062999,47.02811813354492,48.515077394105326,46.54745522657099,468670000,NVDA,Technology
2023-09-07,45.4931913383561,46.20869064331055,46.311619313403384,45.120450870903866,433330000,NVDA,Technology
2023-09-08,45.909897697113266,45.54015350341797,46.57343135473317,45.239365149462806,473069000,NVDA,Technology
